source,sample_index,dataset_index,point_index,surface,x_physical,y_physical,d_score_d_x_normalized,d_score_d_y_normalized,sensitivity_normalized_l2,d_score_d_x_physical,d_score_d_y_physical,sensitivity_physical_l2,critic_score
real,1,30861,20,upper,0.5078070163726807,0.07792899757623672,-0.08320055902004242,-0.0030599688179790974,0.0832568109035492,-0.08320055902004242,-0.010492460802197456,0.08385955542325974,-0.062336504459381104
real,1,30861,21,upper,0.48509201407432556,0.07955300062894821,-0.0939866304397583,-0.004377646371722221,0.09408852458000183,-0.0939866304397583,-0.015010702423751354,0.09517776966094971,-0.062336504459381104
real,1,30861,22,upper,0.462554007768631,0.08027900010347366,-0.09548936039209366,9.996024891734123e-05,0.09548941254615784,-0.09548936039209366,0.000342758052283898,0.0954899713397026,-0.062336504459381104
real,1,30861,23,upper,0.4402559995651245,0.0809980034828186,-0.11025017499923706,-0.0119254719465971,0.11089327186346054,-0.11025017499923706,-0.04089177027344704,0.11758927255868912,-0.062336504459381104
real,1,30861,24,upper,0.41820499300956726,0.08170799911022186,-0.11994153261184692,-0.0013427454978227615,0.11994905024766922,-0.11994153261184692,-0.004604198504239321,0.12002987414598465,-0.062336504459381104
real,1,30861,25,upper,0.39640700817108154,0.08241099864244461,-0.11941906809806824,0.002321758773177862,0.11944163590669632,-0.11941906809806824,0.007961180061101913,0.1196841448545456,-0.062336504459381104
real,1,30861,26,upper,0.3748610019683838,0.08226799964904785,-0.13740572333335876,-0.008700818754732609,0.13768091797828674,-0.13740572333335876,-0.02983461692929268,0.14060738682746887,-0.062336504459381104
real,1,30861,27,upper,0.3535810112953186,0.08200400322675705,-0.14492018520832062,-0.011846907436847687,0.14540360867977142,-0.14492018520832062,-0.04062237963080406,0.1505059450864792,-0.062336504459381104
real,1,30861,28,upper,0.3325769901275635,0.08174300193786621,-0.1502581536769867,-0.0028287596069276333,0.1502847820520401,-0.1502581536769867,-0.009699657559394836,0.15057089924812317,-0.062336504459381104
real,1,30861,29,upper,0.3118570148944855,0.08148600161075592,-0.1574047952890396,-0.006721011362969875,0.1575482189655304,-0.1574047952890396,-0.023045968264341354,0.15908294916152954,-0.062336504459381104
real,1,30861,30,upper,0.2914380133152008,0.08108499646186829,-0.1616867482662201,0.0014759711921215057,0.1616934835910797,-0.1616867482662201,0.005061022005975246,0.1617659330368042,-0.062336504459381104
real,1,30861,31,upper,0.27137601375579834,0.0795309990644455,-0.1697530299425125,-0.002690572990104556,0.1697743535041809,-0.1697530299425125,-0.009225822985172272,0.17000354826450348,-0.062336504459381104
real,1,30861,32,upper,0.25162699818611145,0.0780009999871254,-0.17663024365901947,-0.004279495216906071,0.17668206989765167,-0.17663024365901947,-0.014674147590994835,0.17723874747753143,-0.062336504459381104
real,1,30861,33,upper,0.23220600187778473,0.07649700343608856,-0.17977853119373322,-0.0010570031590759754,0.17978164553642273,-0.17977853119373322,-0.003624404314905405,0.17981505393981934,-0.062336504459381104
real,1,30861,34,upper,0.21312400698661804,0.0750190019607544,-0.18721362948417664,0.004352112300693989,0.18726420402526855,-0.18721362948417664,0.014923147857189178,0.18780747056007385,-0.062336504459381104
real,1,30861,35,upper,0.1943960040807724,0.07356800138950348,-0.19223113358020782,0.004096617456525564,0.1922747790813446,-0.19223113358020782,0.014047070406377316,0.1927436888217926,-0.062336504459381104
real,1,30861,36,upper,0.17618399858474731,0.07087399810552597,-0.19514505565166473,-0.00017750263214111328,0.1951451301574707,-0.19514505565166473,-0.0006086465436965227,0.19514600932598114,-0.062336504459381104
real,1,30861,37,upper,0.15835799276828766,0.068231001496315,-0.19846560060977936,-0.0039817700162529945,0.19850553572177887,-0.19846560060977936,-0.013653265312314034,0.1989346742630005,-0.062336504459381104
real,1,30861,38,upper,0.1409890055656433,0.06537699699401855,-0.20542874932289124,-0.010952360928058624,0.20572049915790558,-0.20542874932289124,-0.0375550277531147,0.20883330702781677,-0.062336504459381104
real,1,30861,39,upper,0.1242159977555275,0.06168999895453453,-0.20564168691635132,-0.016370097175240517,0.20629222691059113,-0.20564168691635132,-0.05613214150071144,0.2131650149822235,-0.062336504459381104
real,1,30861,40,upper,0.10789400339126587,0.058100998401641846,-0.20312906801700592,-0.013336549513041973,0.20356641709804535,-0.20312906801700592,-0.04573027789592743,0.20821306109428406,-0.062336504459381104
real,1,30861,41,upper,0.09212899953126907,0.0543380007147789,-0.21101921796798706,-0.01142202876508236,0.21132811903953552,-0.21101921796798706,-0.03916549310088158,0.21462303400039673,-0.062336504459381104
real,1,30861,42,upper,0.07711900025606155,0.049789998680353165,-0.2014285922050476,-0.005527247209101915,0.2015044093132019,-0.2014285922050476,-0.018952619284391403,0.2023182511329651,-0.062336504459381104
real,1,30861,43,upper,0.06282199919223785,0.04493099823594093,-0.19556260108947754,-0.0019029905088245869,0.19557185471057892,-0.19556260108947754,-0.006525247357785702,0.1956714391708374,-0.062336504459381104
real,1,30861,44,upper,0.049229998141527176,0.039965998381376266,-0.18920686841011047,0.004908490460366011,0.1892705261707306,-0.18920686841011047,0.016830937936902046,0.1899539977312088,-0.062336504459381104
real,1,30861,45,upper,0.036959998309612274,0.033778999000787735,-0.17406098544597626,0.013389329425990582,0.17457519471645355,-0.17406098544597626,0.04591125622391701,0.18001408874988556,-0.062336504459381104
real,1,30861,46,upper,0.02553899958729744,0.027661999687552452,-0.15556327998638153,0.018906369805336,0.15670795738697052,-0.15556327998638153,0.06482888013124466,0.16853106021881104,-0.062336504459381104
real,1,30861,47,upper,0.015553999692201614,0.021018000319600105,-0.14635084569454193,0.008336890488862991,0.14658811688423157,-0.14635084569454193,0.028586728498339653,0.1491166353225708,-0.062336504459381104
real,1,30861,48,upper,0.008258000016212463,0.013275999575853348,-0.0997803583741188,-0.020819855853915215,0.10192932188510895,-0.0997803583741188,-0.07139011472463608,0.12268932163715363,-0.062336504459381104
real,1,30861,49,upper,0.0033539999276399612,0.005392000079154968,-0.05137978121638298,-0.045715488493442535,0.06877345591783524,-0.05137978121638298,-0.15675583481788635,0.16496142745018005,-0.062336504459381104
real,1,30861,50,leading_edge,0.0,0.0,-0.006397246848791838,-0.0020347204990684986,0.006713035982102156,-0.006397246848791838,-0.00697694206610322,0.009465859271585941,-0.062336504459381104
real,1,30861,51,lower,0.004267999902367592,-0.004809999838471413,-0.04276590421795845,0.031386587768793106,0.053047530353069305,-0.04276590421795845,0.10762283951044083,0.11580845713615417,-0.062336504459381104
real,1,30861,52,lower,0.010507999919354916,-0.0118429996073246,-0.07326672226190567,-0.0004330973606556654,0.07326800376176834,-0.07326672226190567,-0.0014850664883852005,0.07328177243471146,-0.062336504459381104
real,1,30861,53,lower,0.019229000434279442,-0.018200000748038292,-0.08759559690952301,-0.010982997715473175,0.08828145265579224,-0.08759559690952301,-0.037660080939531326,0.09534814953804016,-0.062336504459381104
real,1,30861,54,lower,0.030339999124407768,-0.023067999631166458,-0.09573297202587128,-0.00972372479736805,0.09622552990913391,-0.09573297202587128,-0.03334210440516472,0.10137306153774261,-0.062336504459381104
real,1,30861,55,lower,0.042862001806497574,-0.026983000338077545,-0.09530524164438248,-0.0076712858863174915,0.09561347961425781,-0.09530524164438248,-0.02630440704524517,0.09886865317821503,-0.062336504459381104
real,1,30861,56,lower,0.05623900145292282,-0.03086799941956997,-0.10199055820703506,-0.0025508746039122343,0.1020224541425705,-0.10199055820703506,-0.008746805600821972,0.1023649349808693,-0.062336504459381104
real,1,30861,57,lower,0.07049799710512161,-0.034244000911712646,-0.09310585260391235,0.0029923776164650917,0.0931539312005043,-0.09310585260391235,0.010260693728923798,0.09366954118013382,-0.062336504459381104
real,1,30861,58,lower,0.0855180025100708,-0.037053000181913376,-0.09870646148920059,0.0009351880289614201,0.09871089458465576,-0.09870646148920059,0.0032067070715129375,0.09875853359699249,-0.062336504459381104
real,1,30861,59,lower,0.10124800354242325,-0.03925599902868271,-0.09992524236440659,0.0012783710844814777,0.09993342310190201,-0.09992524236440659,0.004383462481200695,0.10002133995294571,-0.062336504459381104
real,1,30861,60,lower,0.11759199947118759,-0.04083799943327904,-0.09306725859642029,0.004054947756230831,0.09315555542707443,-0.09306725859642029,0.013904186896979809,0.09410016983747482,-0.062336504459381104
real,1,30861,61,lower,0.13444599509239197,-0.04237699881196022,-0.09422535449266434,-0.002933698007836938,0.09427101165056229,-0.09422535449266434,-0.010059485211968422,0.09476080536842346,-0.062336504459381104
real,1,30861,62,lower,0.15176500380039215,-0.04395899921655655,-0.0930977538228035,-0.0034244859125465155,0.0931607112288475,-0.0930977538228035,-0.011742369271814823,0.09383536130189896,-0.062336504459381104
real,1,30861,63,lower,0.16955000162124634,-0.04526500031352043,-0.087808758020401,-0.00408998504281044,0.0879039615392685,-0.087808758020401,-0.01402432844042778,0.08892165124416351,-0.062336504459381104
real,1,30861,64,lower,0.18775199353694916,-0.04656900092959404,-0.09022261947393417,-0.0028960020281374454,0.09026908129453659,-0.09022261947393417,-0.009930227883160114,0.09076745063066483,-0.062336504459381104
real,1,30861,65,lower,0.2063560038805008,-0.04775699973106384,-0.08673276007175446,-0.007489674724638462,0.08705554157495499,-0.08673276007175446,-0.025681672617793083,0.0904550775885582,-0.062336504459381104
real,1,30861,66,lower,0.2253749966621399,-0.04808700084686279,-0.08499695360660553,-0.006786866579204798,0.08526748418807983,-0.08499695360660553,-0.02327178232371807,0.08812523633241653,-0.062336504459381104
real,1,30861,67,lower,0.24475400149822235,-0.04842400178313255,-0.08325239270925522,-0.0065717739053070545,0.0835113674402237,-0.08325239270925522,-0.022534241899847984,0.08624820411205292,-0.062336504459381104
real,1,30861,68,lower,0.26447799801826477,-0.04876700043678284,-0.0795002356171608,-0.007399720139801502,0.07984386384487152,-0.0795002356171608,-0.025373224169015884,0.08345111459493637,-0.062336504459381104
real,1,30861,69,lower,0.2845340073108673,-0.04911499843001366,-0.0779414176940918,-0.006785318721085787,0.07823621481657028,-0.0779414176940918,-0.023266475647687912,0.08133998513221741,-0.062336504459381104
real,1,30861,70,lower,0.30490899085998535,-0.049421001225709915,-0.06819278746843338,-0.003524001920595765,0.06828378140926361,-0.06819278746843338,-0.012083604000508785,0.06925510615110397,-0.062336504459381104
real,1,30861,71,lower,0.3255870044231415,-0.048854999244213104,-0.06806620955467224,-0.003807200351729989,0.06817260384559631,-0.06806620955467224,-0.013054675422608852,0.06930680572986603,-0.062336504459381104
real,1,30861,72,lower,0.3465630114078522,-0.048280999064445496,-0.05995900183916092,-0.0055497861467301846,0.0602152980864048,-0.05995900183916092,-0.019029904156923294,0.0629064291715622,-0.062336504459381104
real,1,30861,73,lower,0.36782699823379517,-0.04769999906420708,-0.05984203517436981,-0.0033097367268055677,0.05993349477648735,-0.05984203517436981,-0.011348900385200977,0.06090867519378662,-0.062336504459381104
real,1,30861,74,lower,0.38937100768089294,-0.047109998762607574,-0.05486970767378807,-0.007927809841930866,0.05543947219848633,-0.05486970767378807,-0.02718401327729225,0.061234429478645325,-0.062336504459381104
real,1,30861,75,lower,0.41117599606513977,-0.04628700017929077,-0.05395413190126419,-0.006440342403948307,0.05433715507388115,-0.05395413190126419,-0.022083571180701256,0.05829864740371704,-0.062336504459381104
real,1,30861,76,lower,0.43322598934173584,-0.04501999914646149,-0.04995492845773697,-0.009417932480573654,0.05083495378494263,-0.04995492845773697,-0.03229355812072754,0.05948418751358986,-0.062336504459381104
real,1,30861,77,lower,0.4555310010910034,-0.043738000094890594,-0.04677421599626541,-0.012349097058176994,0.04837693274021149,-0.04677421599626541,-0.0423443578183651,0.06309415400028229,-0.062336504459381104
real,1,30861,78,lower,0.47808700799942017,-0.04244200140237808,-0.040694184601306915,-0.006887783296406269,0.04127297177910805,-0.040694184601306915,-0.0236178208142519,0.04705122858285904,-0.062336504459381104
real,1,30861,79,lower,0.500885009765625,-0.04113199934363365,-0.04450438916683197,-0.007798721082508564,0.04518252611160278,-0.04450438916683197,-0.026741374284029007,0.051920533180236816,-0.062336504459381104
real,1,30861,80,lower,0.5238919854164124,-0.039395999163389206,-0.04135710000991821,-0.009570625610649586,0.04245004802942276,-0.04135710000991821,-0.032817136496305466,0.052795588970184326,-0.062336504459381104
real,1,30861,81,lower,0.5471270084381104,-0.037595998495817184,-0.035472571849823,-0.0008693344425410032,0.0354832224547863,-0.035472571849823,-0.0029808988329023123,0.03559760004281998,-0.062336504459381104
real,1,30861,82,lower,0.570589005947113,-0.03577800095081329,-0.033517323434352875,-0.004489087499678135,0.033816609531641006,-0.033517323434352875,-0.015392827801406384,0.036882925778627396,-0.062336504459381104
real,1,30861,83,lower,0.5942710041999817,-0.03394399955868721,-0.03439914807677269,-0.0043017566204071045,0.034667082130908966,-0.03439914807677269,-0.014750480651855469,0.03742830827832222,-0.062336504459381104
real,1,30861,84,lower,0.6181700229644775,-0.03209200128912926,-0.0335000604391098,-0.004474236164242029,0.033797528594732285,-0.0335000604391098,-0.015341904014348984,0.03684600442647934,-0.062336504459381104
real,1,30861,85,lower,0.6422809958457947,-0.03022499941289425,-0.03208247199654579,-0.00568102253600955,0.032581575214862823,-0.03208247199654579,-0.01947990618646145,0.037533342838287354,-0.062336504459381104
real,1,30861,86,lower,0.6665989756584167,-0.028341000899672508,-0.030334018170833588,-0.006110386922955513,0.03094332665205002,-0.030334018170833588,-0.020952172577381134,0.036866601556539536,-0.062336504459381104
real,1,30861,87,lower,0.691120982170105,-0.02644200064241886,-0.028994975611567497,-0.006033654324710369,0.029616104438900948,-0.028994975611567497,-0.020689060911536217,0.03561946004629135,-0.062336504459381104
real,1,30861,88,lower,0.7158420085906982,-0.024526000022888184,-0.02716238424181938,-0.004434259608387947,0.027521951124072075,-0.02716238424181938,-0.01520482636988163,0.031128473579883575,-0.062336504459381104
real,1,30861,89,lower,0.740759015083313,-0.022593000903725624,-0.023907434195280075,-0.007290988694876432,0.02499447762966156,-0.023907434195280075,-0.02500038966536522,0.034591689705848694,-0.062336504459381104
real,1,30861,90,lower,0.7658690214157104,-0.02064500004053116,-0.023699169978499413,-0.003764375578612089,0.023996274918317795,-0.023699169978499413,-0.01290783192962408,0.026986345648765564,-0.062336504459381104
real,1,30861,91,lower,0.7911670207977295,-0.018682999536395073,-0.023731881752610207,-0.00944963563233614,0.02554403617978096,-0.023731881752610207,-0.032402269542217255,0.04016353189945221,-0.062336504459381104
real,1,30861,92,lower,0.8166519999504089,-0.016707999631762505,-0.021408112719655037,-0.010991211049258709,0.024064788594841957,-0.021408112719655037,-0.0376882441341877,0.04334409907460213,-0.062336504459381104
real,1,30861,93,lower,0.8423190116882324,-0.014719000086188316,-0.015408175066113472,-0.016352182254195213,0.022467881441116333,-0.015408175066113472,-0.056070711463689804,0.05814925953745842,-0.062336504459381104
real,1,30861,94,lower,0.8681660294532776,-0.01271700020879507,-0.008387785404920578,-0.007625477388501167,0.01133591029793024,-0.008387785404920578,-0.026147332042455673,0.027459751814603806,-0.062336504459381104
real,1,30861,95,lower,0.8941900134086609,-0.01070099975913763,-0.006447715684771538,-0.003953866194933653,0.007563471328467131,-0.006447715684771538,-0.013557584024965763,0.015012698248028755,-0.062336504459381104
real,1,30861,96,lower,0.9203879833221436,-0.008671999908983707,0.003795080818235874,0.0032272248063236475,0.00498172827064991,0.003795080818235874,0.011065972037613392,0.0116986483335495,-0.062336504459381104
real,1,30861,97,lower,0.9467570185661316,-0.006628999952226877,-0.002190744038671255,0.009439470246434212,0.009690353646874428,-0.002190744038671255,0.032367412000894547,0.03244146332144737,-0.062336504459381104
real,1,30861,98,lower,0.9732959866523743,-0.00457100011408329,0.007949493825435638,0.02185724303126335,0.02325797826051712,0.007949493825435638,0.07494725286960602,0.07536766678094864,-0.062336504459381104
real,1,30861,99,lower,1.0,-0.0024999999441206455,0.007802643813192844,0.053540948778390884,0.05410651117563248,0.007802643813192844,0.1835888922214508,0.18375462293624878,-0.062336504459381104
