source,sample_index,dataset_index,point_index,surface,x_physical,y_physical,d_score_d_x_normalized,d_score_d_y_normalized,sensitivity_normalized_l2,d_score_d_x_physical,d_score_d_y_physical,sensitivity_physical_l2,critic_score
real,3,69324,34,upper,0.19589200615882874,0.1253100037574768,-0.20769664645195007,0.012426239438354969,0.20806802809238434,-0.20769664645195007,0.042608875781297684,0.21202220022678375,-0.026263952255249023
real,3,69324,35,upper,0.1771470010280609,0.12014400213956833,-0.2141386866569519,0.015348057262599468,0.2146880030632019,-0.2141386866569519,0.052627623081207275,0.22051087021827698,-0.026263952255249023
real,3,69324,36,upper,0.15894800424575806,0.11449900269508362,-0.2183295637369156,0.010491647757589817,0.21858149766921997,-0.2183295637369156,0.035975269973278046,0.22127363085746765,-0.026263952255249023
real,3,69324,37,upper,0.1413249969482422,0.10839299857616425,-0.21969473361968994,0.0059387763030827045,0.21977499127388,-0.21969473361968994,0.02036372944712639,0.2206364870071411,-0.026263952255249023
real,3,69324,38,upper,0.1243169978260994,0.10183200240135193,-0.22325243055820465,-3.939541056752205e-05,0.22325243055820465,-0.22325243055820465,-0.00013508464326150715,0.22325247526168823,-0.026263952255249023
real,3,69324,39,upper,0.1080700010061264,0.09461399912834167,-0.22260688245296478,-0.006419733632355928,0.22269943356513977,-0.22260688245296478,-0.022012904286384583,0.2236926257610321,-0.026263952255249023
real,3,69324,40,upper,0.09253399819135666,0.08701399713754654,-0.21866095066070557,-0.00901543814688921,0.21884672343730927,-0.21866095066070557,-0.030913429334759712,0.2208353579044342,-0.026263952255249023
real,3,69324,41,upper,0.07776600122451782,0.07904200255870819,-0.21891728043556213,-0.008965080603957176,0.21910077333450317,-0.21891728043556213,-0.030740756541490555,0.22106507420539856,-0.026263952255249023
real,3,69324,42,upper,0.06383199989795685,0.07071699947118759,-0.2114267200231552,-0.014164275489747524,0.21190065145492554,-0.2114267200231552,-0.04856850206851959,0.21693353354930878,-0.026263952255249023
real,3,69324,43,upper,0.050811998546123505,0.06205800175666809,-0.1964278519153595,-0.006721676792949438,0.19654282927513123,-0.1964278519153595,-0.023048250004649162,0.1977754384279251,-0.026263952255249023
real,3,69324,44,upper,0.03883900120854378,0.05305600166320801,-0.18588145077228546,0.006691457703709602,0.18600185215473175,-0.18588145077228546,0.022944631054997444,0.1872922033071518,-0.026263952255249023
real,3,69324,45,upper,0.02798200026154518,0.04383400082588196,-0.17138157784938812,0.01182337012141943,0.17178893089294434,-0.17138157784938812,0.040541671216487885,0.17611153423786163,-0.026263952255249023
real,3,69324,46,upper,0.018424000591039658,0.03443299978971481,-0.148454487323761,0.01655360497534275,0.14937454462051392,-0.148454487323761,0.05676138028502464,0.1589358001947403,-0.026263952255249023
real,3,69324,47,upper,0.010382000356912613,0.02495799958705902,-0.12269630283117294,0.014192476868629456,0.12351440638303757,-0.12269630283117294,0.04866520315408707,0.13199500739574432,-0.026263952255249023
real,3,69324,48,upper,0.004372000228613615,0.015479999594390392,-0.08186083287000656,-0.011175725609064102,0.08262017369270325,-0.08186083287000656,-0.038320932537317276,0.09038633853197098,-0.026263952255249023
real,3,69324,49,upper,0.0009919999865815043,0.006498000118881464,-0.03598693385720253,-0.036133576184511185,0.05099700763821602,-0.03598693385720253,-0.12389999628067017,0.12902042269706726,-0.026263952255249023
real,3,69324,50,leading_edge,0.0,0.0,0.0016768686473369598,8.727092063054442e-05,0.001679138047620654,0.0016768686473369598,0.00029924706905148923,0.0017033605836331844,-0.026263952255249023
real,3,69324,51,lower,0.0019039999460801482,-0.005932000000029802,-0.02526836469769478,0.015598851256072521,0.029695359990000725,-0.02526836469769478,0.05348758026957512,0.05915582552552223,-0.026263952255249023
real,3,69324,52,lower,0.010077999904751778,-0.010006999596953392,-0.042315367609262466,-0.013627191074192524,0.04445549100637436,-0.042315367609262466,-0.04672687128186226,0.06303959339857101,-0.026263952255249023
real,3,69324,53,lower,0.020911000669002533,-0.011447999626398087,-0.057141728699207306,-0.016052113845944405,0.05935358256101608,-0.057141728699207306,-0.05504179373383522,0.07933962345123291,-0.026263952255249023
real,3,69324,54,lower,0.03299900144338608,-0.01207599975168705,-0.05259275063872337,-0.0018053411040455103,0.052623726427555084,-0.05259275063872337,-0.006190412677824497,0.05295581743121147,-0.026263952255249023
real,3,69324,55,lower,0.04605599865317345,-0.012211999855935574,-0.06108646094799042,0.00659435847774148,0.061441365629434586,-0.06108646094799042,0.02261168323457241,0.06513711810112,-0.026263952255249023
real,3,69324,56,lower,0.05992399901151657,-0.011989000253379345,-0.06185733526945114,0.012546532787382603,0.06311691552400589,-0.06185733526945114,0.04302135482430458,0.07534697651863098,-0.026263952255249023
real,3,69324,57,lower,0.07450100034475327,-0.011483999900519848,-0.0622653029859066,0.014888382516801357,0.0640205591917038,-0.0622653029859066,0.05105142295360565,0.08051841706037521,-0.026263952255249023
real,3,69324,58,lower,0.08970999717712402,-0.010765999555587769,-0.06084771454334259,0.007101868279278278,0.061260759830474854,-0.06084771454334259,0.024351906031370163,0.06553975492715836,-0.026263952255249023
real,3,69324,59,lower,0.10549599677324295,-0.00990699976682663,-0.05568751320242882,0.006886579561978579,0.056111712008714676,-0.05568751320242882,0.023613693192601204,0.06048723682761192,-0.026263952255249023
real,3,69324,60,lower,0.12181700021028519,-0.008988000452518463,-0.056375764310359955,0.00687780836597085,0.056793756783008575,-0.056375764310359955,0.02358361706137657,0.06110984832048416,-0.026263952255249023
real,3,69324,61,lower,0.13863399624824524,-0.008034000173211098,-0.05483707785606384,-0.00841565616428852,0.055479079484939575,-0.05483707785606384,-0.028856810182332993,0.06196628510951996,-0.026263952255249023
real,3,69324,62,lower,0.15591800212860107,-0.007067000027745962,-0.04984164237976074,0.0046518403105437756,0.05005825310945511,-0.04984164237976074,0.015950897708535194,0.0523318313062191,-0.026263952255249023
real,3,69324,63,lower,0.17364099621772766,-0.00609199982136488,-0.04877476394176483,0.013504858128726482,0.05060986801981926,-0.04877476394176483,0.04630739614367485,0.06725587695837021,-0.026263952255249023
real,3,69324,64,lower,0.1917800009250641,-0.005117000080645084,-0.04360491409897804,0.007086067460477352,0.04417692869901657,-0.04360491409897804,0.024297725409269333,0.049917612224817276,-0.026263952255249023
real,3,69324,65,lower,0.21031199395656586,-0.004147000145167112,-0.048632144927978516,0.007903343066573143,0.049270156770944595,-0.048632144927978516,0.02710011787712574,0.05567317083477974,-0.026263952255249023
real,3,69324,66,lower,0.22922100126743317,-0.0031870000530034304,-0.05030259117484093,0.009004203602671623,0.05110211670398712,-0.05030259117484093,0.030874906107783318,0.05902211740612984,-0.026263952255249023
real,3,69324,67,lower,0.24849000573158264,-0.0022440000902861357,-0.05104111135005951,0.0024290094152092934,0.05109887942671776,-0.05104111135005951,0.0083289360627532,0.05171620845794678,-0.026263952255249023
real,3,69324,68,lower,0.26810500025749207,-0.001348000019788742,-0.051017746329307556,0.0022901459597051144,0.051069121807813644,-0.051017746329307556,0.007852781563997269,0.05161856859922409,-0.026263952255249023
real,3,69324,69,lower,0.2880519926548004,-0.00047400000039488077,-0.044729944318532944,0.001755700446665287,0.04476438835263252,-0.044729944318532944,0.00602019764482975,0.045133255422115326,-0.026263952255249023
real,3,69324,70,lower,0.30831798911094666,0.0003760000108741224,-0.04882698133587837,-0.0015753665938973427,0.04885238781571388,-0.04882698133587837,-0.005401843227446079,0.049124881625175476,-0.026263952255249023
real,3,69324,71,lower,0.3288919925689697,0.0011699999449774623,-0.044840939342975616,0.0003905717749148607,0.044842638075351715,-0.044840939342975616,0.001339248614385724,0.04486093297600746,-0.026263952255249023
real,3,69324,72,lower,0.34976500272750854,0.0019379999721422791,-0.041879553347826004,-0.0022831058595329523,0.04194173961877823,-0.041879553347826004,-0.007828641682863235,0.04260498285293579,-0.026263952255249023
real,3,69324,73,lower,0.37092500925064087,0.0026809999253600836,-0.049083221703767776,-0.002057356061413884,0.04912631958723068,-0.049083221703767776,-0.007054558023810387,0.04958759620785713,-0.026263952255249023
real,3,69324,74,lower,0.3923650085926056,0.0033809999004006386,-0.04226551204919815,0.0018743252148851752,0.0423070527613163,-0.04226551204919815,0.006426955573260784,0.04275136813521385,-0.026263952255249023
real,3,69324,75,lower,0.4140760004520416,0.0040699997916817665,-0.03596722334623337,7.16502545401454e-05,0.03596729412674904,-0.03596722334623337,0.0002456846705172211,0.03596806153655052,-0.026263952255249023
real,3,69324,76,lower,0.4360490143299103,0.004749999847263098,-0.04696974158287048,-0.0015602073399350047,0.04699564725160599,-0.04696974158287048,-0.005349862854927778,0.047273434698581696,-0.026263952255249023
real,3,69324,77,lower,0.45827698707580566,0.005433000158518553,-0.03899271786212921,-0.0019194927299395204,0.039039935916662216,-0.03899271786212921,-0.006581832189112902,0.03954431042075157,-0.026263952255249023
real,3,69324,78,lower,0.48075300455093384,0.006153999827802181,-0.03344963490962982,0.0003762923297472298,0.03345175087451935,-0.03344963490962982,0.001290285144932568,0.03347451239824295,-0.026263952255249023
real,3,69324,79,lower,0.5034700036048889,0.006912999786436558,-0.0380072258412838,0.00336606171913445,0.03815598785877228,-0.0380072258412838,0.011542036198079586,0.03972112387418747,-0.026263952255249023
real,3,69324,80,lower,0.5264220237731934,0.007726999931037426,-0.030985351651906967,0.001977317500859499,0.031048377975821495,-0.030985351651906967,0.00678011029958725,0.031718477606773376,-0.026263952255249023
real,3,69324,81,lower,0.5496010184288025,0.008635000325739384,-0.026878776028752327,0.0024135163985192776,0.026986917480826378,-0.026878776028752327,0.008275811560451984,0.028123969212174416,-0.026263952255249023
real,3,69324,82,lower,0.5730010271072388,0.009655999951064587,-0.030067838728427887,0.004911473020911217,0.030466334894299507,-0.030067838728427887,0.016841163858771324,0.03446301817893982,-0.026263952255249023
real,3,69324,83,lower,0.5966140031814575,0.01083299983292818,-0.025145314633846283,0.006028774194419384,0.025857938453555107,-0.025145314633846283,0.020672326907515526,0.03255198895931244,-0.026263952255249023
real,3,69324,84,lower,0.6204289793968201,0.01229500025510788,-0.02162451110780239,0.004861040040850639,0.02216414175927639,-0.02162451110780239,0.016668232157826424,0.027302920818328857,-0.026263952255249023
real,3,69324,85,lower,0.6444439888000488,0.013915999792516232,-0.02346905693411827,0.0018855691887438297,0.023544680327177048,-0.02346905693411827,0.006465510465204716,0.02434336580336094,-0.026263952255249023
real,3,69324,86,lower,0.6686620116233826,0.01562800072133541,-0.02091788500547409,-0.000227502197958529,0.02091912180185318,-0.02091788500547409,-0.0007800922030583024,0.020932424813508987,-0.026263952255249023
real,3,69324,87,lower,0.6930840015411377,0.017324000597000122,-0.017146576195955276,0.000630437396466732,0.017158161848783493,-0.017146576195955276,0.0021617342717945576,0.017282307147979736,-0.026263952255249023
real,3,69324,88,lower,0.7177209854125977,0.018787000328302383,-0.018700268119573593,-0.003454263787716627,0.019016623497009277,-0.018700268119573593,-0.011844475753605366,0.02213575504720211,-0.026263952255249023
real,3,69324,89,lower,0.7425730228424072,0.01985899917781353,-0.0172128826379776,-0.003477302147075534,0.017560608685016632,-0.0172128826379776,-0.011923473328351974,0.020939258858561516,-0.026263952255249023
real,3,69324,90,lower,0.767632007598877,0.020495999604463577,-0.013156753964722157,-0.0034389931242913008,0.013598781079053879,-0.013156753964722157,-0.01179211400449276,0.01766788400709629,-0.026263952255249023
real,3,69324,91,lower,0.7928869724273682,0.020649999380111694,-0.008571919985115528,-0.004292335361242294,0.00958655122667551,-0.008571919985115528,-0.014718175865709782,0.01703239604830742,-0.026263952255249023
real,3,69324,92,lower,0.8183249831199646,0.020284000784158707,-0.010471879504621029,-0.00219717132858932,0.01069989800453186,-0.010471879504621029,-0.007533976808190346,0.012900428846478462,-0.026263952255249023
real,3,69324,93,lower,0.8439310193061829,0.019347000867128372,-0.008974147029221058,-0.003486880799755454,0.009627753868699074,-0.008974147029221058,-0.011956317350268364,0.01494954340159893,-0.026263952255249023
real,3,69324,94,lower,0.8696860074996948,0.017789000645279884,-0.007498008199036121,-0.001974829938262701,0.007753713987767696,-0.007498008199036121,-0.006771580316126347,0.010103188455104828,-0.026263952255249023
real,3,69324,95,lower,0.895576000213623,0.015627000480890274,-0.005118221044540405,-0.0015772737096995115,0.005355742760002613,-0.005118221044540405,-0.005408382508903742,0.007446260191500187,-0.026263952255249023
real,3,69324,96,lower,0.9215720295906067,0.012765999883413315,-0.008056431077420712,-0.004191713873296976,0.009081659838557243,-0.008056431077420712,-0.014373150654137135,0.016477061435580254,-0.026263952255249023
real,3,69324,97,lower,0.9476600289344788,0.009242000058293343,-0.003658968023955822,-0.0036578027065843344,0.0051737381145358086,-0.003658968023955822,-0.01254239957779646,0.013065215200185776,-0.026263952255249023
real,3,69324,98,lower,0.9737970232963562,0.004910999909043312,0.0009399096015840769,-0.009010910987854004,0.00905979797244072,0.0009399096015840769,-0.03089790605008602,0.03091219812631607,-0.026263952255249023
real,3,69324,99,lower,1.0,0.0,-0.007647546008229256,-0.012428666464984417,0.014593036845326424,-0.007647546008229256,-0.04261719807982445,0.04329792782664299,-0.026263952255249023
